ID;FEMALE;MALE;ETHBLACK;ETHHISP;ETHWHITE;AGE;S;EDUCPROF;EDUCPHD;EDUCMAST;EDUCBA;EDUCAA;EDUCHSD;EDUCDO;SINGLE;MARRIED;DIVORCED;FAITHN;FAITHP;FAITHC;FAITHJ;FAITHO;ASVAB01;ASVAB02;ASVAB03;ASVAB04;ASVAB05;ASVAB06;ASVABC;HEIGHT;WEIGHT85;WEIGHT02;SM;SF;SIBLINGS;LIBRARY;POV78;EXP;EARNINGS;HOURS;TENURE;COLLBARG;CATGOV;CATPRI;CATSE;URBAN;REGNE;REGNC;REGW;REGS
1468;0;1;0;0;1;44;12;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;56;46;52;56;52;32;51.08555;70;130;140;12;7;3;1;0;21.63461;18.мар;40;3.057692;1;0;1;0;1;0;0;0;1
2107;0;1;0;0;1;40;14;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;50;64;52;53;62;58;60.082;71;230;238;12;12;1;0;0;19.13461;18.янв;40;18.51923;1;1;0;0;1;0;1;0;0
1042;0;1;0;0;1;40;12;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;52;46;48;41;52;46;45.90578;69;160;180;14;14;6;1;1;8.788462;15;50;0.5384616;0;0;1;0;0;0;0;0;1
5132;0;1;0;0;1;42;10;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;54;50;51;50;40;48;51.35817;70;145;150;10;8;4;1;0;14.94231;июн.75;40;0.2115385;0;0;1;0;1;0;0;1;0
1867;0;1;0;0;1;39;12;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;64;61;59;59;55;35;61.99033;68;200;210;10;12;1;0;0;18.61539;20.янв;44;11.96154;0;0;1;0;0;1;0;0;0
774;0;1;0;0;1;42;14;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;52;40;59;59;42;47;50.54031;66;123;150;10;12;4;1;0;12.71154;13.май;48;5.615385;0;0;1;0;1;0;1;0;0
916;0;1;0;0;1;43;16;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;64;62;59;56;55;63;61.71771;70;175;175;14;16;2;1;0;20.21154;62.5;40;0.4230769;0;0;1;0;1;0;1;0;0
3971;0;1;0;0;1;39;19;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;66;66;60;62;49;48;65.80701;74;180;220;14;11;2;1;0;8.230769;32.69;50;14.76923;1;1;0;0;1;0;0;0;1
2661;0;1;0;1;0;41;9;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;34;36;44;20;33;42;33.6379;65;210;240;6;8;7;0;1;18.65385;06.май;50;6.846154;0;0;1;0;1;0;0;0;1
11911;0;1;0;0;1;42;13;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;52;54;55;50;46;50;54.6296;70;170;195;12;12;7;1;0;7.942307;15.мар;40;07.май;1;0;1;0;1;0;0;1;0
1508;0;1;0;0;1;37;14;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;56;66;60;56;62;63;64.17129;68;120;140;14;16;3;1;0;18.09615;ноя.21;60;4.884615;0;0;1;0;1;0;0;0;1
2261;0;1;0;0;1;38;12;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;34;42;25;32;30;25;35.001;68;150;200;9;8;5;0;1;9.865385;14.май;40;9.211538;0;0;1;0;0;0;0;0;1
2067;0;1;0;0;1;39;12;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;48;58;42;50;44;47;53.26651;70;150;185;12;12;11;1;0;20.82692;23.июл;40;17.май;0;0;1;0;0;0;1;0;0
730;0;1;0;0;1;41;15;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;52;55;52;62;60;59;57.62842;72;180;180;12;12;3;1;0;17.май;36.05;48;6.403846;0;0;1;0;0;0;1;0;0
3168;0;1;0;0;1;44;19;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;68;65;60;59;54;39;64.44391;71;168;180;14;16;3;1;0;1.788462;37.11;43;1.788462;0;1;0;0;1;0;0;0;1
1503;0;1;0;0;1;38;20;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;56;64;57;50;53;52;60.62724;70;140;180;16;18;1;1;0;8.788462;18.63;50;6.384615;0;1;0;0;1;0;0;0;1
3937;0;1;1;0;0;42;12;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;34;42;37;44;48;40;41.54387;71;240;250;11;3;2;1;0;22.53846;ноя.77;40;5;1;1;0;0;1;0;0;0;1
520;0;1;1;0;0;44;16;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;40;40;46;41;44;50;42.0891;71;185;225;12;8;7;1;0;20.28846;17.62;60;0.6923077;0;0;1;0;1;0;1;0;0
2113;0;1;0;0;1;39;19;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;58;66;59;62;62;62;65.53439;68;160;175;10;12;2;0;0;13.67308;48.07;44;13.67308;0;0;1;0;1;0;1;0;0
6;0;1;0;0;1;41;16;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;64;66;61;62;60;63;66.07963;65;200;190;12;12;1;1;0;19.90385;27.ноя;40;9.673077;0;1;0;0;1;0;1;0;0
210;0;1;0;0;1;39;16;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;52;47;48;53;62;57;49.72245;70;165;179;12;12;2;1;0;15.76923;17;40;0.4230769;1;1;0;0;1;1;0;0;0
1631;0;1;0;0;1;40;16;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;68;65;61;59;61;57;64.71653;74;230;300;12;16;3;1;0;11.05769;25.64;45;2.307692;0;0;1;0;1;0;0;1;0
1237;0;1;0;0;1;43;12;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;48;45;47;44;39;45;45.90578;68;180;235;12;17;3;1;0;19.05769;окт.46;43;1;0;0;1;0;1;0;0;0;1
5347;0;1;0;0;1;40;14;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;46;47;50;50;49;51;49.44983;72;195;300;13;12;2;1;;20.40385;19.23;50;19.44231;0;0;0;1;0;0;1;0;0
2774;0;1;0;0;1;45;14;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;66;61;60;53;60;42;60.62724;73;205;240;4;7;5;0;0;22.11539;21.сен;40;6.096154;0;0;1;0;0;0;0;0;1
3374;0;1;0;0;1;40;12;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;58;51;46;53;39;39;51.35817;72;165;175;12;11;5;0;0;19.05769;18.96;58;3.519231;1;0;1;0;1;0;1;0;0
4732;0;1;0;0;1;40;12;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;56;42;47;38;36;38;42.63434;74;270;310;12;10;5;1;0;21.36539;сен.96;40;15.13461;1;1;0;0;1;0;1;0;0
5356;0;1;0;0;1;40;12;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;66;49;55;56;48;37;53.53913;68;148;178;8;9;2;1;0;19.03846;13.июл;48;15.05769;1;0;1;0;0;0;1;0;0
11791;0;1;0;0;1;38;16;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;54;50;52;53;55;54;52.44865;69;140;190;12;8;2;1;0;14.59615;57.69;50;7.980769;0;0;1;0;1;0;1;0;0
2216;0;1;0;0;1;41;12;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;62;59;47;53;49;59;55.9927;70;190;195;14;9;2;1;0;21.71154;23.июл;50;5.942307;0;0;1;0;0;0;0;0;1
3803;0;1;0;0;1;41;18;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;62;55;60;53;62;56;57.3558;71;170;190;18;18;1;1;0;12.15385;24.51;40;3.519231;0;1;0;0;1;1;0;0;0
5147;0;1;0;1;0;44;12;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;46;47;52;59;53;61;52.44865;75;205;238;14;6;3;1;0;22.76923;32.05;45;24.94231;1;0;1;0;1;0;0;1;0
2007;0;1;0;0;1;40;14;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;64;59;55;59;59;56;59.80938;70;180;238;12;12;0;0;0;17.38461;38.46;55;4.326923;0;0;1;0;1;0;1;0;0
11981;1;0;0;1;0;40;12;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;26;35;28;23;25;30;29.5486;66;145;198;9;0;8;1;1;11.86539;13;35;0.75;0;1;0;0;1;1;0;0;0
2442;1;0;0;0;1;43;18;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;46;51;56;53;50;58;54.08437;66;135;203;13;7;0;1;0;18.13461;32.21;40;2.076923;0;1;0;0;1;0;1;0;0
4373;1;0;0;0;1;38;12;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;36;40;44;53;43;50;44.8153;62;124;125;12;20;2;0;0;21.23077;27.52;51;10.46154;0;0;1;0;1;0;0;1;0
1558;1;0;0;0;1;39;14;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;40;62;43;53;61;57;56.53794;66;135;185;12;14;3;1;0;14.34615;15.86;40;1.903846;0;0;1;0;1;0;0;0;1
4274;1;0;0;1;0;42;9;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;36;42;35;38;37;35;39.36291;64;130;170;9;0;2;0;1;15.94231;08.май;40;0.1923077;0;0;1;0;1;0;0;0;1
4425;1;0;0;0;1;42;18;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;60;62;61;62;62;56;63.89867;64;124;206;16;14;2;1;0;15.75;18.55;45;7.576923;0;0;1;0;1;0;0;1;0
293;1;0;0;0;1;43;13;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;62;66;61;56;49;54;64.44391;64;131;130;12;12;2;1;0;16.34615;10.сен;40;4.307693;0;1;0;0;0;0;0;0;1
11905;1;0;0;0;1;42;15;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;48;53;47;50;50;54;51.90341;66;190;190;8;8;4;1;1;16.71154;16.фев;60;2.134615;0;0;1;0;1;0;0;1;0
5091;1;0;0;0;1;38;20;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;38;50;43;59;57;57;51.63079;64;110;160;12;16;1;1;0;10.61539;31.15;30;5.461538;0;0;1;0;1;0;0;0;1
2530;1;0;0;0;1;38;12;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;34;35;38;50;49;45;39.63553;65;140;140;9;12;2;0;0;8.961538;6;35;0.0192308;0;1;0;0;0;0;1;0;0
2294;1;0;0;0;1;38;16;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;52;50;50;56;47;45;52.72127;60;115;140;12;12;2;1;0;9.807693;авг.65;38;1.807692;0;1;0;0;0;0;0;0;1
1356;1;0;0;0;1;39;16;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;56;58;60;56;62;57;59.80938;67;125;135;12;16;0;1;;16.69231;09.апр;40;6.865385;1;0;1;0;1;0;0;0;1
2140;1;0;0;0;1;39;12;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;44;49;43;41;62;59;46.1784;67;155;223;12;12;3;1;0;20.май;15.47;42;9.442307;0;0;1;0;0;0;0;0;1
11854;1;0;1;0;0;42;16;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;48;54;57;53;62;57;55.9927;68;160;220;12;16;4;1;0;18.80769;26.33;46;15.44231;1;1;0;0;0;0;0;0;1
11794;1;0;0;0;1;39;12;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;32;43;41;41;38;39;42.36172;67;130;127;10;6;4;0;0;21.07692;20.19;40;11.57692;0;0;1;0;0;0;0;0;1
3735;1;0;0;0;1;37;12;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;44;50;47;56;52;47;51.90341;66;130;125;12;12;2;0;0;19.88461;23.93;45;18;0;0;1;0;1;0;1;0;0
197;1;0;0;0;1;39;12;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;44;40;37;35;53;52;37.99981;62;108;128;11;12;3;1;0;11;8;40;1.076923;0;0;1;0;1;0;0;0;1
834;1;0;1;0;0;42;12;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;32;35;35;50;53;52;38.81767;62;167;187;12;12;8;1;;12.26923;сен.37;40;4.096154;0;1;0;0;1;0;1;0;0
1366;1;0;0;0;1;44;12;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;42;45;56;47;54;54;49.17721;64;180;220;12;16;7;1;0;23.46154;окт.46;40;1.019231;0;1;0;0;1;0;0;0;1
533;1;0;0;0;1;42;14;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;50;47;55;62;52;56;54.08437;59;129;163;12;12;3;1;0;12.69231;окт.46;40;0.0961538;0;1;0;0;1;0;1;0;0
2046;1;0;0;0;1;37;12;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;38;39;37;32;43;47;36.63671;62;135;155;13;12;4;1;1;11.69231;ноя.22;40;4.442307;0;0;1;0;1;0;1;0;0
527;1;0;0;0;1;44;13;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;56;54;60;59;61;37;58.44628;63;120;125;13;20;2;1;0;22.82692;17.94;45;6.153846;0;0;1;0;1;0;1;0;0
2104;1;0;0;0;1;45;12;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;52;58;59;53;62;49;58.7189;64;165;225;12;12;1;1;0;19.32692;16.58;45;10.03846;0;0;1;0;0;0;1;0;0
2165;1;0;0;0;1;42;12;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;50;38;51;53;39;44;45.63316;64;145;212;12;14;1;1;0;11.98077;07.май;40;0.2692308;0;0;1;0;0;0;0;0;1
619;1;0;0;0;1;44;12;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;52;46;57;56;46;48;52.44865;62;107;120;10;12;5;1;0;14.17308;15.14;40;июн.25;0;1;0;0;1;0;1;0;0
21;1;0;0;0;1;40;16;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;48;65;59;56;62;61;63.35343;62;138;160;12;18;2;1;0;18.03846;38.46;45;2.019231;0;0;1;0;1;1;0;0;0
3574;1;0;0;0;1;37;12;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;58;65;61;59;62;71;64.71653;69;180;240;11;8;1;1;0;18.76923;20.19;40;17.23077;0;0;1;0;1;0;1;0;0
1662;1;0;0;0;1;39;12;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;48;46;56;59;59;48;52.99389;66;140;150;12;12;7;1;0;14.53846;июн.25;28;3.346154;1;1;0;0;1;0;0;1;0
4551;1;0;0;0;1;40;13;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;40;47;48;50;47;50;48.90459;61;109;110;12;7;3;1;0;19.11539;дек.82;30;19.94231;1;1;0;0;2;0;0;1;0
2211;1;0;1;0;0;41;12;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;38;39;35;47;48;56;40.18077;68;169;225;11;12;5;1;1;22.98077;окт.79;48;21.15385;1;0;1;0;1;0;0;0;1
3754;1;0;0;0;1;40;12;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;50;61;57;56;58;60;60.62724;61;126;145;9;8;3;1;0;21.61539;14.75;40;2.538461;0;0;1;0;1;0;1;0;0
192;1;0;0;0;1;39;16;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;54;53;56;53;56;50;55.17484;61;110;125;12;12;1;1;0;12.96154;33.33;15;0.8269231;0;0;1;0;1;1;0;0;0
2112;1;0;0;0;1;44;12;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;52;57;61;59;62;64;60.35461;65;135;150;12;12;5;1;0;15.51923;12;42;10.42308;0;0;1;0;0;0;1;0;0
721;1;0;0;0;1;39;13;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;42;43;43;32;41;38;40.45338;62;103;105;8;6;4;0;0;19.07692;8;40;01.май;0;0;1;0;1;0;0;0;1
1114;1;0;0;1;0;41;12;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;38;47;47;44;43;44;46.99625;64;183;192;9;12;0;1;0;21.71154;16.15;50;3.576923;0;0;1;0;1;0;0;0;1
2911;1;0;0;1;0;41;12;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;30;38;30;32;35;51;34.18314;62;107;124;10;12;3;1;1;15.40385;авг.33;15;9.903846;0;0;1;0;1;1;0;0;0
3109;1;0;0;0;1;40;18;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;60;64;61;62;59;55;64.98915;63;105;115;12;16;3;1;0;13.82692;23.31;40;май.75;0;1;0;0;1;1;0;0;0
11851;1;0;0;0;1;43;14;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;54;51;56;62;53;57;56.53794;61;102;110;12;14;3;1;0;21.26923;34.18;45;17.38461;0;0;1;0;1;0;0;0;1
1847;1;0;0;1;0;42;14;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;52;53;57;59;61;55;57.08318;66;115;155;12;10;3;1;0;18.94231;23.64;47;14.53846;0;1;0;0;1;0;0;1;0
887;1;0;0;0;1;41;18;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;56;39;56;56;51;50;48.35935;63;140;170;14;16;5;1;0;12.48077;17.мар;50;17.86539;1;1;0;0;1;0;1;0;0
5508;1;0;0;0;1;42;12;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;50;40;38;47;61;65;41.54387;66;125;145;12;11;2;1;0;23.03846;12.дек;45;3.423077;0;0;1;0;0;0;0;0;1
1240;1;0;0;0;1;38;18;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;62;61;57;50;53;50;58.99152;69;185;200;12;12;1;1;0;9.884615;21.15;40;1.538462;0;0;1;0;0;0;0;0;1
3337;1;0;0;0;1;40;18;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;52;64;57;59;61;56;63.08081;68;128;135;12;8;3;1;0;15.61539;31.янв;38;3.480769;1;1;0;0;0;0;1;0;0
11958;1;0;0;0;1;38;12;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;48;42;42;50;47;47;44.54268;63;110;150;16;16;0;1;0;18.28846;34.34;35;1.057692;0;0;1;0;1;1;0;0;0
3355;1;0;0;0;1;42;14;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;56;58;56;53;62;72;57.90104;65;132;152;11;14;2;1;0;13.61539;18.37;45;0.8653846;0;0;1;0;1;0;1;0;0
5275;1;0;0;0;1;43;12;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;42;45;50;50;53;50;48.35935;66;160;229;10;12;3;1;1;18;07.авг;38;2.326923;0;0;1;0;0;0;1;0;0
3091;1;0;0;0;1;37;14;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;48;47;44;41;62;54;45.36054;64;140;155;10;12;1;0;0;16.73077;12.май;45;9.230769;0;1;0;0;2;1;0;0;0
1571;1;0;0;0;1;39;15;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;52;46;61;59;47;56;54.35698;68;120;138;12;16;4;1;0;17.26923;15.54;40;5.096154;0;1;0;0;1;0;0;1;0
3802;1;0;0;0;1;43;13;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;44;62;56;59;44;49;61.71771;65;120;120;14;13;3;1;;20.42308;10.май;40;0.1730769;0;1;0;0;1;0;1;0;0
4152;1;0;0;0;1;44;13;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;54;50;59;53;53;54;54.35698;65;116;120;12;14;2;1;0;19.98077;13.май;44;2.826923;0;1;0;0;1;0;0;0;1
1967;1;0;0;0;1;39;16;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;38;50;48;59;42;51;52.99389;60;140;150;17;14;3;1;0;16.69231;18.май;40;13.65385;1;1;0;0;1;0;0;0;1
5055;1;0;0;0;1;40;14;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;48;45;47;56;54;65;49.17721;62;118;120;12;13;2;1;1;19.30769;окт.48;55;1.519231;0;0;1;0;1;0;0;0;1
1902;1;0;0;0;1;38;12;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;48;50;50;50;53;45;51.08555;68;175;320;12;12;4;1;0;20.13461;16.84;40;18.84615;0;0;1;0;0;1;0;0;0
1885;1;0;0;0;1;42;16;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;52;49;57;56;55;54;54.08437;64;120;135;12;12;2;0;0;13.55769;17.62;24;18.75;0;0;1;0;1;1;0;0;0
4934;1;0;0;0;1;41;12;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;48;42;41;41;40;47;41.81648;62;182;165;6;8;2;0;0;19.76923;июн.75;40;4;0;0;1;0;0;0;0;0;1
11850;1;0;0;0;1;39;8;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;42;38;42;44;38;46;40.72601;62;155;190;12;6;5;0;0;18.34615;09.июл;55;10.84615;0;0;1;0;1;0;0;0;1
3094;1;0;0;0;1;43;12;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;38;36;46;50;41;47;42.36172;62;130;160;8;11;1;0;0;7.403846;июн.25;40;5.692307;0;0;1;0;1;1;0;0;0
3719;1;0;0;0;1;44;12;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;44;45;48;41;42;45;45.36054;69;145;132;12;9;2;1;1;18.61539;07.сен;40;3.788461;0;0;1;0;1;0;0;1;0
3458;1;0;0;0;1;40;14;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;38;40;42;50;46;54;43.4522;63;105;110;14;12;4;1;0;16.88461;14.мар;38;20.67308;1;1;0;0;1;0;1;0;0
3242;1;0;0;0;1;40;12;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;42;50;55;53;59;56;53.26651;63;119;140;12;14;2;1;0;18.86539;14.75;17;11.96154;0;0;1;0;0;1;0;0;0
3321;1;0;0;0;1;37;10;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;26;40;25;26;29;36;32.2748;63;130;145;9;6;7;1;0;15.53846;дек.35;48;6.673077;1;0;1;0;1;0;1;0;0
3343;1;0;0;0;1;38;10;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;34;40;43;44;47;54;42.0891;65;135;134;10;10;1;1;0;20.88461;9;30;1.038462;0;0;1;0;1;0;1;0;0
4488;1;0;0;0;1;38;13;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;50;59;59;62;60;55;61.71771;65;115;140;8;11;2;1;0;17.57692;36.11;45;3.615385;0;0;1;0;1;0;0;1;0
5712;1;0;0;0;1;40;12;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;58;55;61;59;42;48;59.26414;67;142;270;12;11;1;0;0;18.92308;12;40;13.42308;0;0;1;0;0;0;0;1;0
972;1;0;0;0;1;38;12;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;56;46;55;53;48;51;51.08555;65;118;169;12;12;4;1;0;19.28846;15.38;40;0.5961539;0;0;1;0;1;0;1;0;0
3444;1;0;0;0;1;43;12;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;46;36;44;47;58;60;40.99863;68;200;200;10;8;2;1;0;19.09615;июн.14;40;0.3269231;0;0;1;0;1;0;1;0;0
4803;1;0;0;0;1;38;13;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;48;62;56;53;62;59;60.082;66;165;240;12;12;2;0;0;18.78846;6;40;6.134615;0;1;0;0;0;0;1;0;0
5421;1;0;0;0;1;41;12;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;54;58;57;56;61;61;58.99152;62;115;120;12;10;9;0;0;13.98077;май.49;35;4.903846;0;1;0;0;0;0;1;0;0
2529;1;0;0;0;1;39;12;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;44;45;37;44;53;45;43.17958;65;135;130;9;12;2;0;0;9.730769;7;35;0.5769231;0;0;1;0;0;0;1;0;0
2190;1;0;0;0;1;42;13;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;48;39;47;53;59;65;45.08792;65;160;190;11;10;3;1;0;20.30769;окт.25;30;7.115385;0;1;0;0;0;0;0;0;1
4280;1;0;0;0;1;43;16;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;64;66;61;59;55;59;65.26176;64;110;125;11;12;1;0;0;16.80769;21.15;40;18.13461;1;1;0;0;0;0;0;0;1
1286;1;0;1;0;0;41;16;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;38;35;44;32;36;50;36.36409;64;140;180;12;12;2;1;0;14.32692;дек.92;40;22.03846;0;1;0;0;1;0;0;0;1
5063;1;0;0;0;1;39;12;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;38;50;46;44;42;52;48.35935;63;165;200;12;12;1;1;;17.71154;сен.88;20;11.44231;1;1;0;0;0;0;0;0;1
1592;1;0;0;0;1;37;12;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;46;45;38;44;47;54;43.4522;64;158;175;11;11;3;0;0;15.71154;июн.75;40;0.1153846;0;0;1;0;0;0;0;1;0
5327;1;0;0;0;1;42;12;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;44;59;55;53;46;51;58.17366;65;160;185;12;9;1;1;0;9.807693;авг.55;40;3.384615;0;0;1;0;0;0;1;0;0
2775;1;0;0;0;1;42;12;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;56;57;57;56;59;37;58.44628;64;122;180;5;8;5;0;0;17.48077;14.май;40;1.211538;0;1;0;0;0;0;0;0;1
5626;1;0;0;0;1;37;12;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;46;49;34;56;40;42;47.81411;61;127;140;12;12;5;1;0;18.76923;31.39;40;7.961538;0;0;1;0;0;0;0;0;1
3285;1;0;0;1;0;40;12;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;48;43;39;32;37;45;39.36291;59;138;137;16;10;0;1;0;20.03846;15;38;11.44231;0;0;1;0;1;1;0;0;0
1130;1;0;0;1;0;42;12;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;58;43;60;56;40;48;51.63079;62;135;149;8;9;3;1;0;14.59615;18.99;40;2.115385;0;0;1;0;1;0;0;0;1
1490;1;0;1;0;0;39;12;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;44;35;38;38;51;40;36.36409;61;137;172;10;11;3;0;0;17.34615;13.42;42;3.730769;1;1;0;0;0;0;0;0;1
487;1;0;0;0;1;41;14;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;50;57;48;53;52;59;55.17484;67;128;130;14;13;4;1;0;18.76923;19.72;39;03.май;0;0;1;0;1;0;1;0;0
5372;1;0;0;0;1;43;16;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;56;65;61;56;52;59;63.89867;69;130;140;16;16;3;1;0;14.67308;июл.69;25;04.май;0;1;0;0;1;0;1;0;0
1178;1;0;0;0;1;39;17;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;42;59;51;53;55;52;57.08318;64;125;135;12;12;2;1;;17.19231;13.84;50;11.92308;0;1;0;0;1;0;0;0;1
2573;1;0;0;0;1;44;17;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;52;62;57;62;62;66;62.80819;66;140;200;12;12;2;1;0;19.30769;сен.28;60;9.807693;1;1;0;0;1;0;1;0;0
2959;1;0;0;0;1;39;20;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;66;64;39;59;62;72;58.17366;65;115;125;14;18;2;1;0;13;80.12;24;9.076923;0;0;1;0;1;1;0;0;0
3156;1;0;0;0;1;40;19;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;64;58;57;56;62;63;58.99152;61;100;115;16;17;1;1;0;10.73077;09.май;28;0.5961539;0;0;1;0;1;1;0;0;0
5272;1;0;0;0;1;40;12;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;42;45;48;38;62;69;44.54268;68;130;170;12;12;1;1;0;15.80769;08.авг;40;1.192308;0;0;1;0;0;0;1;0;0
